"","latitude","redirect_url","id","created","longitude","title","description","salary_is_predicted","contract_time","category.label","category.tag","company.display_name","location.display_name","location.__CLASS__","contract_type","salary_max","salary_min"
"1264",37.38953,"https://www.adzuna.com/land/ad/1836698760?se=ot9kbTs96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=A8B292D9A39E89A02F440D17E8FEA9ECB65BC0F2","1836698760","2020-11-21T04:09:29Z",-122.018391,"Data Analyst / Salesforce Admin","-analytical minds can grasp and rally behind? The successful Data Analyst/Salesforce Admin applicant is someone who 1) loves data analytics and has a passion for answering difficult business ... . Our unique approach to IT Managed Services includes Contact Center Services, Internal IT Support, Data Center Operations, Workforce Solutions, and IT Professional Services.Our ...","0",NA,"IT Jobs","it-jobs","Milestone Technologies","Sunnyvale, Santa Clara County","Adzuna::API::Response::Location",NA,NA,NA
"1265",32.942157,"https://www.adzuna.com/land/ad/1877299417?se=ot9kbTs96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=89400A5F489D5C1E0BDE38C45DCD206F0DF2A7CF","1877299417","2020-12-12T05:34:28Z",-116.979805,"Data Analyst - Contract","Data Analyst - Contract Location: San Diego Studio Contract length estimate: 1 year Eligible for contract extension: Yes Potential for contract-to-hire: Yes Are you an experienced ...  opportunity influencing the most successful gaming platform of all time interest you? We seek a Data Analyst to provide insights and analysis of gameplay and user behavior. Here, you ...","0","part_time","IT Jobs","it-jobs","Sony Interactive Entertainment PlayStation","San Diego County, California","Adzuna::API::Response::Location",NA,NA,NA
"1266",45.509669,"https://www.adzuna.com/land/ad/1799116208?se=ot9kbTs96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=EF22683DBA0F572BEE9BA677F757FD3B39189C77","1799116208","2020-11-02T17:57:12Z",-122.879913,"IRM Data Analyst","RESPONSIBILITIES Kforce has a client seeking an IRM Data Analyst in Hillsboro, OR. Summary In this role, you will help maintain and enhance current automation tools that have been ...  built to help the IRM team create, maintain and report on risks (as a result of risk assessments). As part of that work, our analyst will help to integrate disparate systems. Most ...","0",NA,"IT Jobs","it-jobs","Kforce Technology Staffing","Hillsboro, Washington County","Adzuna::API::Response::Location",NA,NA,NA
"1267",32.992518,"https://www.adzuna.com/land/ad/1852262488?se=ot9kbTs96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=87C1E7074B5302B4592E22C665D48B7EC5624C29","1852262488","2020-11-30T07:26:19Z",-96.655139,"Senior Reporting Data Analyst","Senior Reporting Data Analyst The successful candidate will have the opportunity to work with our client, a healthcare insurance company, in the following areas: Location ... : Richardson, TX This is a Contract to hire role. Candidate must be eligible to direct W2 contract without employment sponsorship. Job Descriptions: The Reporting Analyst will be designing ...","0",NA,"IT Jobs","it-jobs","Careerbuilder US","Murphy, Collin County","Adzuna::API::Response::Location",NA,NA,NA
"1268",35.0846,"https://www.adzuna.com/land/ad/1858767574?se=ot9kbTs96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=49430C90C974B9D501D1740C0707EA230AAE9248","1858767574","2020-12-03T00:21:43Z",-106.6516,"Data & Risk Analyst","Description Robert Half Technology is seeking a Data Risk Analyst with SQL and Actuary experience. This position can be based in Albuquerque, New Mexico or AddisonDallas or Austin ... , Texas. Remote work schedule is also available. The Data risk analyst is responsible for monitoring and administering effective underwriting and risk analysis. The data risk analyst ...","0","full_time","IT Jobs","it-jobs","Robert Half","Albuquerque, Bernalillo County","Adzuna::API::Response::Location",NA,NA,NA
"1269",37.445797,"https://www.adzuna.com/land/ad/1856474659?se=ot9kbTs96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=065F0FFD3A04F5457AF94C6A01CC3A3145FD9188","1856474659","2020-12-01T22:53:37Z",-122.157575,"Data Analyst IV","RESPONSIBILITIES Kforce has a client in search of a Data Analyst IV in Palo Alto, CA. Responsibilities Conduct end-to-end analyses (requirements specification, data processing ...  technology companies, especially in go-to-market areas (must) Prior hands-on Business Systems Analyst experience, including actual assignments understanding process, data, and business ...","0",NA,"IT Jobs","it-jobs","Kforce Technology Staffing","Palo Alto, Santa Clara County","Adzuna::API::Response::Location",NA,NA,NA
"1270",NA,"https://www.adzuna.com/land/ad/1853774869?se=ot9kbTs96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=5D64C0844C53260659B07218960A8F206D03F6B0","1853774869","2020-12-01T00:48:43Z",NA,"Geophysical Data Analyst (Seismic)","...  for a Geophysical Data Analyst to work for the Navy at John C. Stennis Space Center, MS. This is an exciting opportunity to use your experience helping the Naval Oceanographic Office (NAVOCEANO ...  and Operations Specialized Engineering Services Cyber/Cloud Supply Chain Management and Complex Logistics The Geophysical Data Analyst will work as part of a team embedded within the Acoustic ...","0",NA,"Engineering Jobs","engineering-jobs","Leidos","US","Adzuna::API::Response::Location",NA,NA,NA
"1271",42.524674,"https://www.adzuna.com/land/ad/1819748262?se=ot9kbTs96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=618398541258902F7DE165C452EEF96870568799","1819748262","2020-11-13T00:52:59Z",-83.266657,"Senior Data Analyst","Description Are you an accomplished Data Analyst that embraces cutting-edge technology and wants to make an awesome career change? You have the opportunity to become a crucial ...  member of a team with this full-time opportunity. As the data analyst on this team, you are responsible for development, reporting, visualizations, maintenance, coordination ...","0","full_time","IT Jobs","it-jobs","Robert Half","Southfield, Oakland County","Adzuna::API::Response::Location",NA,NA,NA
"1272",40.081175,"https://www.adzuna.com/land/ad/1873062529?se=ot9kbTs96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=917803EF933E25DA9BE4382441F7F959BDC52DA7","1873062529","2020-12-10T04:22:39Z",-82.808786,"Data Center Logistics Analyst","Facebook is seeking an experienced Field Logistics Analyst to focus on Data Center Field and Warehouse operations. This person will be responsible for supporting the regional ... , the understanding of logistics processes and systems, and experience with data analysis and project management.Data Center Logistics Analyst ResponsibilitiesDevelop, refine, and maintain ...","0",NA,"IT Jobs","it-jobs","Facebook","New Albany, Franklin County","Adzuna::API::Response::Location",NA,NA,NA
"1273",40.721832,"https://www.adzuna.com/land/ad/1863877755?se=ot9kbTs96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=661B2E9BC6F1B1AB74CBF58BA19346034C4E1ACC","1863877755","2020-12-05T10:32:08Z",-74.0447,"Fraud Data Analyst","THE POSITION Our roster has an opening with your name on it The Fraud and Data Analyst will be responsible for supporting and optimizing the team's data pipeline as well ...  or related industries. Fraud and Risk Data Analysts must pass required licensing as mandated by various state gaming and racing regulatory bodies. Failure to be licensed or retain licensure ...","0","full_time","IT Jobs","it-jobs","FanDuel","Jersey City, Hudson County","Adzuna::API::Response::Location",NA,NA,NA
"1274",40.767036,"https://www.adzuna.com/land/ad/1629993421?se=ot9kbTs96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=4FFFA28784B64ABC171BB838F4EE9D2CE1A7B00F","1629993421","2020-08-05T13:06:31Z",-73.970368,"Sr Data Analyst","Rockstar New York is seeking an experienced data analyst to join our growing Analytics practice and help build Rockstar's business intelligence capacity. Successful candidates ...  with data engineers Work within a team of data analysts and engineers. QUALIFICATIONS 5 years in a similar position or an analytics role in the marketing, finance, forensics, or technology ...","0","full_time","IT Jobs","it-jobs","Rockstar Games","New York City, New York","Adzuna::API::Response::Location",NA,NA,NA
"1275",38.96,"https://www.adzuna.com/land/ad/1833491294?se=ot9kbTs96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=8E74B175EBCFC07693F422571A8D0DA68CA321C7","1833491294","2020-11-19T12:26:10Z",-77.09,"Senior Big Data Analyst","The Data Ingestion and Consumption Team of Decision Sciences and Transformation (DSaT) department is seeking highly motivated Technical Business/Data Analysts to start an IT ...  to return to the office, candidates may be required to work in our Chevy Chase, MD office.Benefits:As a full-time Senior Big Data Analyst, you’ll enjoy our Total Rewards Program to help ...","0",NA,"IT Jobs","it-jobs","GEICO","Chevy Chase, Montgomery County","Adzuna::API::Response::Location",NA,NA,NA
"1276",39.993441,"https://www.adzuna.com/land/ad/1870262840?se=ot9kbTs96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=46237D0B1330483F6A8581F3C023081BCD0B3320","1870262840","2020-12-08T20:52:16Z",-75.13705,"Sr Data Analyst","...  teams, so this position will be customer facing. This analyst will work closely with business stakeholders to hash out technical requirements for our Data Engineering team in EBI ... . Teradata 2. SQL Server 3. Hive 4. Oracle 5. Microsoft Office Top three MUST HAVE skill sets (technical) 1. Proficiency in SQL - complex scripting 2. Experience with big data platforms 3 ...","0",NA,"IT Jobs","it-jobs","Randstad Corporate Services","Philadelphia County, Pennsylvania","Adzuna::API::Response::Location",NA,NA,NA
"1277",42.345927,"https://www.adzuna.com/land/ad/1800869024?se=ot9kbTs96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=4929D227ED8DC6A190B571342702A7457B0039FE","1800869024","2020-11-03T11:53:43Z",-71.552287,"Lead Quality Control Analyst","...  Analyst to work with our expert Quality Control Team focused on GMP manufacturing support to impact our customers and patience across the world. Do you have a passion for Quality Control ...  for technical correctness and regulatory compliance. Prepare, evaluate, and present data internally to cross-functional teams. Participate in laboratory audits, as required. Adhere to site ...","0",NA,"Scientific & QA Jobs","scientific-qa-jobs","Danaher","Marlborough, Middlesex County","Adzuna::API::Response::Location",NA,NA,NA
"1278",33.141212,"https://www.adzuna.com/land/ad/1633257029?se=ot9kbTs96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=85AE7C148AA744159D2603849D99D30B2E020B6C","1633257029","2020-08-07T06:16:36Z",-117.320512,"Lead Data Analyst","Rockstar San Diego is seeking a Lead Data Analyst to help build a cutting-edge game analytics platform and tools to better understand our players and enhance their experience ...  data and pipelines. We collaborate as a global team to develop cutting-edge data pipelines, data products, data models, reports, analyses, and machine learning applications ...","0","full_time","IT Jobs","it-jobs","Rockstar Games","Carlsbad, San Diego County","Adzuna::API::Response::Location",NA,NA,NA
"1279",42.36796,"https://www.adzuna.com/land/ad/1854049047?se=ot9kbTs96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=5A8ECFE7A1501A786C5DCBE55C08BA33C3B32FA0","1854049047","2020-12-01T02:38:36Z",-71.05478,"Digital Data Operations Analyst","Description: Digital Data Operations Analyst Job Posting Title: Specialist II Location – Boston, MA Duration – From now until 05/21 Purpose As part of the Data and Analytics COE ... , this position will play a critical role in extending Client Bank’s digital analytics and reporting capabilities. The Analyst is responsible for digital tag management activities to enable ...","0",NA,"IT Jobs","it-jobs","Kelly Technology","East Boston, Suffolk County","Adzuna::API::Response::Location",NA,NA,NA
"1280",38.880755,"https://www.adzuna.com/land/ad/1827941981?se=ot9kbTs96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=7836FF1F05E78D6D3AF4FC3E094A723F84F2E0F1","1827941981","2020-11-17T00:53:33Z",-77.061358,"Security Data Analyst","...  with their stakeholders, and recently being voted one of the hottest companies in D.C The Security team has been rapidly expanding and is looking for Data Analyst to join the team. Looking ...  and the ability to prioritize issues and deadlines. Required Skills Experience bull 3 years of fraud data analyst experience bull Fluency with SQL bull Comfortable creating reports ...","0","full_time","IT Jobs","it-jobs","Motion Recruitment","Arlington County, Virginia","Adzuna::API::Response::Location",NA,NA,NA
"1281",38.827109,"https://www.adzuna.com/land/ad/1841368789?se=ot9kbTs96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=A4A1B42DE187FED45B6CB146F1ED970EDAA608D3","1841368789","2020-11-24T01:09:30Z",-94.789873,"Data Reporting Analyst","...  years' experience as a Jr. Data Analyst or Data Analyst Associate in an established organization bullExperience with CRM's or ERP's  Salesforce Experience is required bullExpert ... Description If you are passionate about Data Analytics, and delivering reports dashboards to support teams in achieving their goals, then this role is for you Requirements bull2 ...","0","full_time","IT Jobs","it-jobs","Robert Half","Overland Park, Johnson County","Adzuna::API::Response::Location",NA,NA,NA
"1282",NA,"https://www.adzuna.com/land/ad/1877138294?se=ot9kbTs96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=1B6F5ECA7AC9A44E1DB9C8C3EBC8E092070869E7","1877138294","2020-12-12T02:47:55Z",NA,"IT Data Analyst","Job Description Overview Intelligent Waves, a rapidly growing Service-Disabled Veteran-Owned Small Business (SDVOSB), needs an IT Data Analyst pending award, to support a critical ...  Navy customer enhancing readiness and security of key systems. The IT Data Analyst will provide contractor services for a CONUS and OCONUS contract. Location This IT Data Analyst ...","0","full_time","IT Jobs","it-jobs","Intelligent Waves LLC","US","Adzuna::API::Response::Location",NA,NA,NA
"1283",29.918447,"https://www.adzuna.com/land/ad/1709303378?se=ot9kbTs96xGlB-80Ca-FxQ&utm_medium=api&utm_source=953c7802&v=A72E279DAD73247908AF46AE0075A3D65DEFA73A","1709303378","2020-09-17T02:22:34Z",-96.258873,"Analyst, CX Data Science",", product feedback, customer engagement data, and customer demographic data. The Analyst, CX Analytics will collaborate with internal business stakeholders to: • Deliver real-time ...  on the large SMB market, come join us as we power our clients’ business success with extraordinary HR. JOB SUMMARY/OVERVIEW The Analyst, CX Analytics will be responsible for conducting Voice ...","0",NA,"Consultancy Jobs","consultancy-jobs","TriNet Group","Austin County, Texas","Adzuna::API::Response::Location",NA,NA,NA
