"","salary_max","redirect_url","contract_time","contract_type","longitude","title","created","description","salary_is_predicted","latitude","id","salary_min","location.display_name","company.display_name","category.label","category.tag"
"1332",20500,"https://www.adzuna.co.uk/jobs/land/ad/1871689469?se=jnoPoA496xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=27020B0DF5AAA8B52E4DA318E72606DDFD628B2B",NA,NA,-2.23438,"Associate Research <strong>Analyst</strong> - Beverages","2020-12-09T18:28:28Z",". The Associate Research <strong>Analyst</strong> will therefore use established research and analysis techniques to locate market <strong>data</strong> and present future-focused opinion. Produce high quality output: Follow ...  the main industry verticals. Research <strong>Analysts</strong> will be expected to develop their research and analysis skills to allow them to make significant contributions to the core products ...","0",53.480701,"1871689469",20500,"Manchester, Greater Manchester","Global Data","Consultancy Jobs","consultancy-jobs"
"1333",28000,"https://www.adzuna.co.uk/jobs/land/ad/1869762044?se=jnoPoA496xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=796953C169E4CF6C8D98C33100A7442DC2CB11A2",NA,NA,-0.02806,"Finance <strong>Analyst</strong>","2020-12-08T23:13:00Z","...  is an international leader within the media and communications industry and they are currently recruiting for a talented finance <strong>analyst</strong> for their London based finance team. Role Reporting ...  into the Commercial Manager, the London based Finance <strong>Analyst</strong> for the global media industry market leader will be responsible for: Managing and developing relationships with account managers ...","0",51.451818,"1869762044",25000,"South East London, London","Robert Half Finance & Accounting","Accounting & Finance Jobs","accounting-finance-jobs"
"1334",65000,"https://www.adzuna.co.uk/jobs/land/ad/1821301237?se=jnoPoA496xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=21E7EDAE0068DCAD2FC923C152117297DA54FA17",NA,"permanent",0.23479,"Product <strong>Data</strong> <strong>Analyst</strong>","2020-11-13T23:54:29Z","Product <strong>Data</strong> <strong>Analyst</strong> - Permanent <strong>Data</strong> Idols are working with rapidly growing Fintech Start-Up who are looking for a Product <strong>Data</strong> <strong>Analyst</strong> to join the existing <strong>Data</strong> team. THE ROLE ...  Within this role as a Product <strong>Data</strong> <strong>Analyst</strong> you will be working as part of the <strong>Data</strong> team to help enable your team to make better decisions and you will apply your s…","0",50.9561,"1821301237",45000,"Little London, Heathfield","Data Idols","IT Jobs","it-jobs"
"1335",32000,"https://www.adzuna.co.uk/jobs/land/ad/1828607796?se=jnoPoA496xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=68AF9BE25F4415D67F0D71124086BA72827D0EC7",NA,NA,-2.23438,"Senior <strong>Analyst</strong> Consumer -FMCG","2020-11-17T16:30:14Z","...  employees strategically located around the world, our mission is to build unique information services to help our clients decode the future. We are currently looking for a Senior <strong>Analyst</strong> ...  checks on <strong>data</strong> sets and work effectively with <strong>data</strong> teams to ensure <strong>data</strong> is of the highest quality Provide accurate and timely project reporting to management based upon sound ...","0",53.480701,"1828607796",30000,"Manchester, Greater Manchester","Global Data","IT Jobs","it-jobs"
"1336",44698.23,"https://www.adzuna.co.uk/jobs/land/ad/1872658971?se=jnoPoA496xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=A887C23AD969D92E696A9162DC2FCDF657797087",NA,NA,-1.4648,"HR Business <strong>Analyst</strong>","2020-12-10T04:42:31Z","...  consultant to HR business Identify and articulate process impacts on technology / <strong>data</strong> and potential constraints. Communicate system / process changes. Lead day to day operational support ...","1",53.383099,"1872658971",44698.23,"Sheffield, South Yorkshire","Jeld Wen","IT Jobs","it-jobs"
"1337",53338.26,"https://www.adzuna.co.uk/jobs/land/ad/1874790053?se=jnoPoA496xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=8B3ACC285BC97BF7322206DD5F4BF23D49074EAC","full_time",NA,-0.139134,"<strong>Data</strong> <strong>Analyst</strong> - SQL / Python / Tableau","2020-12-11T02:42:45Z","Hi All, I have 5 vacancies for <strong>Data</strong> /Business <strong>Analysts</strong> to work on a large <strong>data</strong> programme for one of our clients. We are looking for people from a mix of technical and non ...  to as ""Allegis Group""). Aerotek, Aston Carter, EASi, Talentis Solutions, TEKsystems, Stamford Consultants and The Stamford Group are Allegis Group brands. If you apply, your personal <strong>data</strong> ...","1",51.503378,"1874790053",53338.26,"London, UK","TEKsystems","IT Jobs","it-jobs"
"1338",32000,"https://www.adzuna.co.uk/jobs/land/ad/1846406802?se=jnoPoA496xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=8719F300AF7DB25CBF0030E0CC1797B97529AC64",NA,NA,-0.65441,"IT Solutions <strong>Analyst</strong>","2020-11-26T20:33:46Z","IT Solutions <strong>Analyst</strong> required near Grimsby A leading Freight Forwarder are recruiting for an IT Solutions <strong>Analyst</strong> to help drive their business forwards by utilising the best ...  or external <strong>data</strong> access and insights. Complete testing / assist with internal training of new systems / processes across all sites The Requirements: Experience of <strong>data</strong> insight products ...","0",53.579102,"1846406802",25000,"Scunthorpe, North Lincolnshire","WR Transport","IT Jobs","it-jobs"
"1339",43992.54,"https://www.adzuna.co.uk/jobs/land/ad/1876216875?se=jnoPoA496xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=F9D10FDDC5F9CEFA36B8A000496CEEB7D6C47E11",NA,NA,-0.024057,"Business Process <strong>Analyst</strong>","2020-12-11T20:43:12Z","Vacancy: Business Process <strong>Analysts</strong> – Planned Maintenance or Manufacture Location: UK - Flexible Duration: 24 month Secondment Job Family: IT A little about us Johnson Matthey ...  initiatives through the governance. · Responsible for assessing change impact relating to end to end process, including <strong>data</strong>. · Works closely with Solution Delivery and JMIT to ensure ...","1",52.048199,"1876216875",43992.54,"Royston, Hertfordshire","Johnson Matthey Plc","IT Jobs","it-jobs"
"1340",65000,"https://www.adzuna.co.uk/jobs/land/ad/1831837744?se=jnoPoA496xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=C26FE17A3F1F51A4530D81873B3E036E1B3594DE",NA,"permanent",0.23479,"<strong>Data</strong> Visualisation <strong>Analyst</strong>","2020-11-19T00:44:07Z","<strong>Data</strong> Visualisation <strong>Analyst</strong>/ <strong>Data</strong> Visualization <strong>Analyst</strong>/ <strong>Data</strong> <strong>Analyst</strong>/ <strong>Data</strong>/ Visualisation/ <strong>Analyst</strong>/ London/ Permanent/ SQL/ Tableau/ AWS/ GCP/ Python A well-known software agency ...  we partner with have just reached out to me advising they're on the lookout for an experienced <strong>Data</strong> Visualisation <strong>Analyst</strong>, to join their London o…","0",50.9561,"1831837744",55000,"Little London, Heathfield","Explore Group","IT Jobs","it-jobs"
"1341",35000,"https://www.adzuna.co.uk/jobs/land/ad/1874586801?se=jnoPoA496xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=8471E3BFE42F5B35D360EDCD2638050EDA85A751",NA,NA,0.523841,"Python Developer - Python <strong>Analyst</strong> Programmer","2020-12-11T00:34:03Z","Python Developer - Python <strong>Analyst</strong> Programmer - Python Software Engineer with experience of Flask and FastAPI plus HTML and JavaScript working in my Client's Product Development ...  services for my Clients web-based products and services. This Backend Python Developer - Backend Python <strong>Analyst</strong> Programmer - Backend Python Software Engineer should have some experience ...","0",51.270302,"1874586801",28000,"Maidstone, Kent","Reflex Computer Recruitment.","IT Jobs","it-jobs"
"1342",33867.96,"https://www.adzuna.co.uk/jobs/land/ad/1831838927?se=jnoPoA496xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=69918C140B18A256473747ECE6C7F30CEC366B63",NA,"permanent",NA,"Senior <strong>Data</strong> <strong>Analyst</strong>","2020-11-19T00:44:19Z","Senior <strong>Data</strong> <strong>Analyst</strong> We are delighted to formally launch the application process for a Senior <strong>Data</strong> Officer to join the Application Support and <strong>Data</strong> team. The successful candidate ...  and mutual organisation? Then you could be the one for us Senior <strong>Data</strong> <strong>Analyst</strong> Responsibilities: As the Senior <strong>Data</strong> Officer you will be joining a dynamic team that provides business ...","1",NA,"1831838927",33867.96,"Darlington, County Durham","Darlington Building Society","IT Jobs","it-jobs"
"1343",70000,"https://www.adzuna.co.uk/jobs/land/ad/1862162155?se=jnoPoA496xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=E5E399029626EE29473F4B806DD2B9CBC71F2657",NA,"permanent",NA,"Commercial <strong>Data</strong> <strong>Analyst</strong>","2020-12-04T19:27:22Z","Commercial <strong>Data</strong> <strong>Analyst</strong> – Manchester Our Client will be interviewing and onboarding remotely during COVID-19 restrictions Adria Solutions Ltd has an exciting opportunity ...  for an experienced <strong>Data</strong> <strong>Analyst</strong> to join our successful client based in Manchester. We are looking for candidates with strong analytical mindset with excellent communications skills. The ideal ...","0",NA,"1862162155",55000,"Manchester, Greater Manchester","Adria Solutions Ltd","IT Jobs","it-jobs"
"1344",70000,"https://www.adzuna.co.uk/jobs/land/ad/1835963709?se=jnoPoA496xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=C437A59A331B3DD78AEE6483DFF52B17A0BF126E",NA,"permanent",0.23479,"<strong>Data</strong> Engineer/<strong>Analyst</strong>","2020-11-21T00:22:37Z","<strong>Data</strong> Engineer/ <strong>Data</strong> <strong>Analyst</strong>/ <strong>Data</strong>/ <strong>Analyst</strong>/ Engineer/ SQL/ Postgress/ DBT/ Pipeline/ Modelling/ Permanent/ London A well-known consumer goods client we partner with have reached ...  out us advising me they're on the lookout for a <strong>Data</strong> Engineer/<strong>Analyst</strong> to join their London office on a permanent basis. The successful candidate will be strong on both the analytical ...","0",50.9561,"1835963709",60000,"Little London, Heathfield","Explore Group","IT Jobs","it-jobs"
"1345",40000,"https://www.adzuna.co.uk/jobs/land/ad/1848567606?se=jnoPoA496xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=F7746CD93CFEAD158D8C3E7F9BAE8424A26B8BC8",NA,"permanent",NA,"<strong>Data</strong>/ Business <strong>Analyst</strong>","2020-11-28T02:35:50Z","<strong>Data</strong>/ Business <strong>Analyst</strong> Up to £40k plus excellent benefits Based in Bristol My client is a successful company who is looking for a <strong>Data</strong> <strong>Analyst</strong> to join the growing team. The <strong>Data</strong> ... / Business <strong>Analyst</strong> will be passionate about investigating and analysing <strong>data</strong> to provide insight that is actionable within the business. The successful <strong>Data</strong>/ Business <strong>Analyst…","0",NA,"1848567606",35000,"Bristol, South West England","Sanderson","IT Jobs","it-jobs"
"1346",90000,"https://www.adzuna.co.uk/jobs/land/ad/1862162678?se=jnoPoA496xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=9FDA24E26740E571807B8658CFF04E6182FE788D",NA,"permanent",NA,"Senior <strong>Data</strong> <strong>Analyst</strong>","2020-12-04T19:27:26Z","Senior <strong>Data</strong> <strong>Analyst</strong> – Manchester - £70K - £80K Interviewing and onboarding for this role will be going ahead remotely while Covid-19 restrictions are in place. On behalf of our ...  client, we are looking for a highly experienced Senior <strong>Data</strong> <strong>Analyst</strong> in Manchester. Adria Solutions has an exciting opportunity for a talented Senior <strong>Data</strong> <strong>Analyst</strong> to join our client ...","0",NA,"1862162678",50000,"Manchester, Greater Manchester","Adria Solutions Ltd","IT Jobs","it-jobs"
"1347",40000,"https://www.adzuna.co.uk/jobs/land/ad/1807133890?se=jnoPoA496xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=F4C29B09651394D8533BC99593C14147BBB2990D",NA,"permanent",-0.303547,"Commercial <strong>Data</strong> <strong>Analyst</strong>","2020-11-06T23:28:52Z","Commercial <strong>Data</strong> <strong>Analyst</strong> Richmond, London £35,000 - £40,000 per annum If you’re at your best when solving highly analytical problems and turning <strong>data</strong> into actionable insights ...  million unique visitors every month. They are currently looking for a Commercial <strong>Data</strong> <strong>Analyst</strong> to join the Onsite Trading Team. The Benefits - Base salary of £35,000 - £40,000 per annum ...","0",51.4613,"1807133890",35000,"Richmond, Surrey","Webrecruit","IT Jobs","it-jobs"
"1348",75000,"https://www.adzuna.co.uk/jobs/land/ad/1862512952?se=jnoPoA496xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=497E81D3E9C63F5473C9290B59641E59865E6EE3",NA,"permanent",NA,"Lead <strong>Data</strong> <strong>Analyst</strong>","2020-12-04T23:33:56Z","Lead <strong>Data</strong> <strong>Analyst</strong> – Manchester - circa £75,000 Interviewing and onboarding for this role will be going ahead remotely while Covid-19 restrictions are in place. On behalf of our ...  client, we are looking for an experienced Lead <strong>Data</strong> <strong>Analyst</strong> in Manchester. As a Lead <strong>Data</strong> <strong>Analyst</strong>, you will manage the development of customer analysis to provide insight into past ...","0",NA,"1862512952",50000,"Manchester, Greater Manchester","Adria Solutions Ltd","IT Jobs","it-jobs"
"1349",45000,"https://www.adzuna.co.uk/jobs/land/ad/1852952634?se=jnoPoA496xG7hR-I04SFFA&utm_medium=api&utm_source=953c7802&v=50E2F0BDCE8AAE89B77FC09830C4F0253909DA86",NA,"permanent",-2.613864,"Senior <strong>Data</strong> <strong>Analyst</strong>","2020-11-30T21:24:57Z","Are you a Senior <strong>Data</strong> <strong>Analyst</strong> with strong experience with ensuring sound <strong>Data</strong> Quality practice within a large organisation? Perhaps you're in an industry that has been hit ...  industrial services provider based in Lancashire are seeking a Senior <strong>Data</strong> <strong>Analyst</strong> with sound experience of Enterprise level <strong>Data</strong> Quality responsibility. This role will play a vital role ...","0",53.864322,"1852952634",40000,"Lancashire, North West England","Robert Walters","IT Jobs","it-jobs"
